timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2023-09-24 08:31:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:31:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:32:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:33:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:34:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:35:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:36:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:37:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:38:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:35,1.0,1.0,1.0,1.0,1.0,1.0
timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2023-09-24 08:39:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:39:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:40:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:41:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:42:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:43:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:44:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:45:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:46:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:47:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:48:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:35,1.0,1.0,1.0,1.0,1.0,1.0
timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2023-09-24 08:49:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:49:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:50:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:51:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:52:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:53:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:54:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:55:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:56:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:57:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:58:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:35,1.0,1.0,1.0,1.0,1.0,1.0
timestamp,details-v1,productpage-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3
2023-09-24 08:59:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 08:59:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:00:55,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:00,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:05,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:10,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:15,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:20,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:25,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:30,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:35,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:40,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:45,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:50,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-24 09:01:55,1.0,1.0,1.0,1.0,1.0,1.0
